transaction_id,user_id,amount,email,transaction_time,email_domain,transaction_date
T0954,U058,0.0,sarahmays@logan.com,2025-04-13 13:56:00,logan.com,2025-04-13
T0955,U254,0.0,gonzalezgerald@yahoo.com,2025-03-30 16:16:33,yahoo.com,2025-03-30
T0956,U276,45940.16,wilsonwilliam@hotmail.com,2025-04-24 21:56:50,hotmail.com,2025-04-24
T0957,U032,0.0,tmcgee@nielsen.com,2025-04-09 14:01:02,nielsen.com,2025-04-09
T0958,U268,0.0,phall@hotmail.com,2025-04-20 04:42:28,hotmail.com,2025-04-20
T0960,U253,83633.89,fcastillo@martin.com,2025-04-04 06:22:24,martin.com,2025-04-04
T0961,U198,0.0,smithkatherine@gmail.com,2025-04-22 17:42:12,gmail.com,2025-04-22
T0962,U143,75711.17,zmeyer@rodriguez.net,2025-04-11 00:09:33,rodriguez.net,2025-04-11
T0963,U256,0.0,hartmanmolly@hotmail.com,2025-04-13 06:33:55,hotmail.com,2025-04-13
T0964,U110,0.0,xhayden@prince.com,2025-04-09 11:04:38,prince.com,2025-04-09
T0965,U050,93732.06,richardwilson@hill.com,2025-04-06 00:07:37,hill.com,2025-04-06
T0966,U171,0.0,patriciagrant@booth-mcclain.info,2025-04-09 22:27:51,booth-mcclain.info,2025-04-09
T0967,U016,0.0,jnovak@hughes-gonzales.com,2025-04-21 04:32:11,hughes-gonzales.com,2025-04-21
T0968,U292,0.0,craigwright@hotmail.com,2025-04-26 17:43:55,hotmail.com,2025-04-26
T0969,U300,0.0,gwendolynharris@horton.biz,2025-04-09 22:59:09,horton.biz,2025-04-09
T0970,U249,0.0,johnbraun@yahoo.com,2025-04-07 20:20:14,yahoo.com,2025-04-07
T0971,U001,0.0,jenningssarah@barnett.com,2025-04-20 13:48:45,barnett.com,2025-04-20
T0972,U012,81627.62,christinadavis@gmail.com,2025-04-02 10:42:23,gmail.com,2025-04-02
T0974,U033,0.0,fostersuzanne@hotmail.com,2025-04-19 21:03:25,hotmail.com,2025-04-19
T0975,U239,0.0,bethany24@holmes.info,2025-04-27 01:20:36,holmes.info,2025-04-27
T0976,U171,0.0,gsmith@yahoo.com,2025-04-20 06:11:21,yahoo.com,2025-04-20
T0977,U219,85312.12,nicholas58@harris.com,2025-03-29 05:34:47,harris.com,2025-03-29
T0978,U207,20159.78,garylove@lloyd.info,2025-04-06 11:57:37,lloyd.info,2025-04-06
T0979,U049,0.0,donald70@hotmail.com,2025-04-22 15:49:41,hotmail.com,2025-04-22
T0982,U213,38089.68,duncananthony@gmail.com,2025-04-05 13:02:58,gmail.com,2025-04-05
T0983,U015,53246.9,dlee@newton.com,2025-04-09 20:27:58,newton.com,2025-04-09
T0984,U117,0.0,hannabonnie@cole-gonzalez.com,2025-04-02 00:42:27,cole-gonzalez.com,2025-04-02
T0985,U193,0.0,kimberlyleon@yahoo.com,2025-04-27 09:39:28,yahoo.com,2025-04-27
T0986,U266,0.0,josephjuarez@yahoo.com,2025-04-07 16:16:25,yahoo.com,2025-04-07
T0987,U103,23660.94,xgreene@mcgee.com,2025-04-14 02:22:36,mcgee.com,2025-04-14
T0988,U171,0.0,ypatterson@yahoo.com,2025-04-14 20:54:28,yahoo.com,2025-04-14
T0989,U300,94540.29,jwillis@gomez.org,2025-03-29 11:27:04,gomez.org,2025-03-29
T0990,U038,14292.96,beckysmith@yahoo.com,2025-04-22 04:44:56,yahoo.com,2025-04-22
T0991,U032,0.0,cshaffer@wise.info,2025-04-27 05:21:54,wise.info,2025-04-27
T0992,U185,42197.09,ucharles@yahoo.com,2025-04-19 18:20:08,yahoo.com,2025-04-19
T0993,U065,0.0,smithchristopher@yahoo.com,2025-04-17 07:38:20,yahoo.com,2025-04-17
T0995,U010,0.0,angela46@davis.com,2025-04-15 23:21:09,davis.com,2025-04-15
T0996,U067,41499.38,maria97@hart.com,2025-04-13 18:46:01,hart.com,2025-04-13
T0998,U291,24415.8,ecarr@rojas.org,2025-04-27 20:59:01,rojas.org,2025-04-27
T0999,U155,0.0,averymonica@hotmail.com,2025-04-16 09:54:40,hotmail.com,2025-04-16
T1000,U076,0.0,gcontreras@cruz.com,2025-04-10 17:44:20,cruz.com,2025-04-10
